sentence_id	sentence	variant	sentence_domain	source	is_used	clips_count
42064028330e26484bfbeeedbbb7560d5c685d16743336703f19fcb627ba2883	اکُو بِشئیں صدیں حقائقوں تقاضا تھو چہ بے څاں شہری			UNESCO MLEWG Document-Translated	1	6
4206d5679c311dd38d0063cbe9cf087d4e10b38e78233057e4a6c09791cb4b67	گیلاں وزنہ لا کرؤں اڅھک ہُوئ تھُو۔			Warya Usool e Fiqha	1	2
4207a23df4ebc668ebffb13f993bd8d5395a281c3e34fe07c4a10e260c95fae4	آں عجبہ سُگا فرشؤں لا کِھنگ ݜَیا گېل بھېٹېل ہو تھہ۔			Panj Surah Translation	1	2
4211eb8b4d715996e2116795d4fd2f6bf08197a33e45796d83db57812fcbf932	تے چے څاں لا ازمیخ (امتحان) کېر			Panj Surah Translation	1	2
42143279b39796a5657b69e64d602cfa15e99de0dd42025af0a790c92858bd0e	بِگلہ غون٘ڑدئ اے لکھہ لم یَضرِبۡ			Hasan Nahw (Draft)	1	2
42178d8fe079fb10d77615c0524036392f5d716be4b3c8abe43d5e916bc14fb3	ماݜی ہِن نزلہ تے زکامَیں علاج گتہ ہُوئ تھی			Desi Ilaaja (Draft)	1	2
4236b0f11e6b66a4c7ecc9fc848f34177a35e4c73eed8202b6c370390be515de	چےۡ زات څاں ”ہیپھال“ نېرم،			Funny essay for Magazin Shaari(Draft)	1	2
424ab2b3fb6a6328fbecc073118fab8a294483129b2175cf2dea01617a71ed3d	چین تے سُگاؤ گھؤں نی پلُژاں تھہ۔			self	1	4
4253e82abd66eca7e599ac0c2b73c73c4612ec34114b5455e8bbea9b335afc12	ݜس بلیۡ نہ ہُم خبر دېن٘لو (نبی ﷺ وحی ہِن شِدیۡ ہُوگا۔			Sawaat Paighambar	1	2
425afbbed2206baa6cf7ecc0589b6f11a0015a903294ad6693b7a8d5ccee8c66	او نبی! تیں رڇھان٘لو شِدیۡ تھُو			Panj Surah Translation	1	2
4263148dfbaa0c9ac103b1e3fe3c6a7bdf8504235f92f5fd89d5ed45ba085adf	آں بین الاقوامی ترقیاتی تنظیمہ، سیوں مدد مِشارُو			UNESCO MLEWG Document-Translated	1	4
4268278d9bea925c223519433cfdbb8ad06d876f5f00d90e8f494c3da4bb1fcb	ݜُو بال تھی چے اسیں ایک قسماں نېریں ہِن			Warya Usool e Fiqha	1	2
427688e227ebb0cef37dc543968d9453359cbdd76a1537946aac393403a4f15c	چے سو مہرباناں (اللہ پاکاں) بِلوٹھہ مہ تیں ٹل ہو؟			Panj Surah Translation	1	2
427700603b9748b54235337795d750bb248579cbedb74afe4a850547fa280cff	مضاف ہو لکھہ قلمُ قاسمٍ			Hasan Nahw (Draft)	1	2
4278586064370545f26b519601864154b8726a702cf93f99e540f3b40144267a	ہیُو دژان٘لو خدائ پاکَیں طرفی نہ ”سلام“ بنژی تھُو۔			Panj Surah Translation	1	2
427aeee8b1c9c4405bd8a5246362a355572617331d35c4d483ba8cca32ccf0e8	خوش کریل کمَیں تَیں پاٹکی (مرتبہ) تھی،			Warya Usool e Fiqha	1	2
428b8a7acbae964d4ed65892f2e5ae30f300c4982adca2d2138a5804fad1ad78	خلکؤں مے مؤں دیوں سِڇھیا چھی۔			self	1	9
4297a10012973773df5bc66063f32055fd9ea3c5923618712588856da139d4c3	اُو اېک یہودی قبیلہ آنسیۡ			Sawaat Paighambar	1	2
42a6525fca448c1812102c3864a11884289270fe847b36eb9555e792db0c10bc	کھیں ݜَیں مرضی ختم ہوتھی۔			Desi Ilaaja (Draft)	1	2
42b90848622db1dfc1d038131129084e4e470d9d53fac6f63b4c8148f4b0c558	زَیں مرگاں حُکُم څاں بُٹؤں لا چھا چھی،			Panj Surah Translation	1	2
42f565a66559177862a00d4003c334de69a9cf320b1a75375611b5e799804788	ݜس وجہۡ ہِن کوستاں نہ ڇھاری یاں خلکؤں اس بارہ مہ چو کم علم تُھو۔			Column for Magazine Shaari(Draft)	1	2
42fdb020995c7ceeb77bd9b0528318abe8e6f2c49ad626870d46516bf4546b06	ادمہۡ واں مِثال ݜُو ہو تُھو چے			Warya Usool e Fiqha	1	2
43035a0165f915d188c7c02da6375b7eb394f4bfd98e4213c1c05d4210432e69	تے تس دیس مہ ہِلاک تاخیر ہِن استعمال کری			Desi Ilaaja (Draft)	1	2
430e0473bdeaddd2be1d9478e3ec0d882105495bf3c9dc17cd284e5740766b64	یا مجبُوری یاں وختاں حُکمہ نہ بَیل			Warya Usool e Fiqha	1	2
4311a1b7fc11d6c5bf79d67c1736c867e74c64a61e009389061b956b4a6fd2db	حضرت اسماعیل علیہ السلامَ اں پوڙ پُہُوڙؤں (اولاد) مہ تُھو۔			Sawaat Paighambar	1	2
431419e71581c0f8287fce2a670dfcd365c624c52e98f4f808dcaad3f6dd94c5	بلیاں مُو ݜُو چے کہ انسان انسانیتیاں ژؤن٘دُن لن٘گھَیں یاں غرضی تھہ			Column for Magazine Shaari(Draft)	1	2
431f79f7f7ced721594841644be1fd7b7ab047934ef9d8a8cacc826726d54346	رسولؐ اللّٰہ چئ عاجزی ولے برئ کران٘لہ ان٘داز ہِن مکّے لن٘گھِلوۡ۔			Sawaat Paighambar	1	2
4348bc0634ba3b93695af4ea7c7261ad95315d1ff8b6200d766fdf3d1408c18f	اُو نبی علیہ السلامَیں ہمزولے رنڈیۡ گھریۡماݜ آن٘سیۡ۔			Sawaat Paighambar	1	2
434da842a90fd65e4c078250234ddbb91a2762dae43197cf32cdc58fb71b31a1	ہُویں تعلیم دېں یی پُریں سو طریۡقہ نی چَلُژیۡ تھی۔			Column for Magazine Shaari(Draft)	1	2
43644927e233f942cd4e9d9969c9ae183aa84ae0ff971e542849b31aae9a94a3	سیں قلم ہِن تعلیم دِتیۡ/ سڇھیائ۔			Column for Magazine Shaari(Draft)	1	2
43663d0401d24ff75cdc73e4a9cfc02fd3d48215c03e00da95853bf1941b06f0	انسانی طاقتی مہ اضافہ کرِیں یاں دن			Desi Ilaaja (Draft)	1	2
436d75d5a2ff67ef4648b2153efbe619d4095e4cfff6c898f0212039ca7d4374	سیں دُو سېر چھواری دھا آئ			Sawaat Paighambar	1	2
43730424a542845b6b551596044069fe1fb408973630c7bdd6e94b96d67774d7	ایک ماسُم گتہ قلم دھا لِکؤں سِڇھہاں تُھو،			Column for Magazine Shaari(Draft)	1	2
437678d14cb30a0d5b37696c84b3f9e5e1d2f3799dddfc6bdd8c96e408cc8687	کائنات مژ ربے تی پېدا کیر اُچت			Naat for Magazine Shaari(Draft)	1	2
43828ad7725a30f5c6a39d4da7e3fd7f4017594c3bae01e42937a190842a1882	گی بنم بنےپتہۡ حرام۔			Story (Draft)	1	2
4385c9777547290144ccf337b0dca1ef37d34a930ef2611508b9551532ea37fa	نیمبُو مُھواں کُلہۡ وَیں علاج مہ استعمال کراں تھو			Desi Ilaaja (Draft)	1	2
438740a783b2c5458b0fcd1bacee0722db8191c63807afd1f5ec6839888049c0	بېعتِ عُقبہ ثانیہ (کھڑہۡ مہ دُوۡئیں بېعت) بناں تھہ؛			Sawaat Paighambar	1	2
438a660dbe5496d18164953d983b2852075afb1630fc522d8c582ae3ec5b432a	اسیں ہویں یاں ثُبوت پَکوۡ ہو۔			Warya Usool e Fiqha	1	2
438afef9d2bdbdda95c70e758b1c55d32cb0371cf8077d1c3e28fe5c2bcb745f	قُرېشاں وَل اللہ پاکے اُلٹہ سېوں لا گیل۔			Sawaat Paighambar	1	2
4395edde6e2412ac14a4440460c64821963ee34c7428ce6078ac0f147748b2fc	اسے ”نی ہول“ گتہ بنُژ تھُو۔			Warya Usool e Fiqha	1	2
43a622bca0b097264c2ba659db29b9e0ee724208ba43894729cc53514ba555e6	کلَیں جسمانی یا دماغی کھیژ محسوس ہُوݩدیۡ کھیں			Desi Ilaaja (Draft)	1	2
43b0dd20469fb280db215eb62fd5f6a7ccfe7a3f4f1321fb15a96f1830341658	لازمی کمہۡ واں قِسمہ گی گی تھو؟			Warya Usool e Fiqha	1	2
43b51b9cdc64a98e55c59a61d5131404798ebc3bdb605b937648ab08ce114b41	کھیں اِوَیں ژھان٘ل کرؤں یا ختُم کرؤں،			Column for Magazine Shaari(Draft)	1	2
43cd3954470e50f8c18dc96a2c6f3ab0f8054670bc70979d10c70b33cbd0853a	زَیں تس نیلیۡراؤ، آں تسی نہ کُلہۡ نھېل، کاں چے اېں کھاں تھہ۔			Panj Surah Translation	1	2
43f878820fd85e92a80106f97b2d23756217a53b311b22ec1e054973ea7bb70b	ژِباں املاں حوالہ ہِن کام کرہ چھی۔			Foreword for Desi Ilaaja (Draft)	1	2
43fc56249bb38f510476a7bc7486b0598053108bcc8fcf60e0c73b8b020e76f0	آں عدالتیوں مہ تسی لا بَہز ہُوئ تُھو۔			Column for Magazine Shaari(Draft)	1	2
44020f89fc49fae9abef361ae6c81751beb33d3354720e90ac65d327d90280c4	ہیپاٹائٹس اے تے ای یاں شکار ہوں تھہ۔			Column for Social Media	1	2
440b0cbf08ee516ffe928a22c73070633ad2ef2777929004417f2d32d0b1c990	کان٘ڑ تے نسور مژ دو دو قطری گلَیں ہِن فائدہ ہوتُھو۔			Desi Ilaaja (Draft)	1	2
440cafb1c009f21270ffc24be4a7d99e591b1440a013fd44fafbbe9c9dc70040	چےۡ ماسمہ وَیں تربیت بِڅَیں سامُوٹھیۡ ذمہ‌ واری‌ تھی۔			Column for Magazine Shaari(Draft)	1	2
441e2f0e462dad74d31af0f258f8ffd68b8fca424ddd16bca40eb701ec6ce3a3	تُو چو اپان٘دُو بئ تُھو (گمراہ ہُو تُھو)۔			Panj Surah Translation	1	2
443a13176988aebe5c0d6be6e5d6877aad1651095a2255d372e330725f60f66a	حدیثاں مفہوم تُھو چے شِرکاں نظام قائم دھریۡ تُھو ولے ظلماں نظام نئی۔			Column for Magazine Shaari(Draft)	1	2
443e4e839003c54abe6db120265cda9c8d423a9c4eaeab3e9a516976201eaeff	اسیں گی وجہۡ تھی؟			Column for Magazine Shaari(Draft)	1	2
444b35ac2b38917b8e85d8a89184a205d8b9b237e7028c96e10b1d411bdc08b4	مَہ لَیکَھو معصوم تُھو وَلے گھئیں تھی ارادی			Poem for IK book for class 1	1	6
444d373b6b86f128165ab0df7d1125ee8189a0f410c362c98dbfa2035938c664	آں مِیں حال چئ خَراب آن٘سیۡ،			Funny Story for Magazine Shaari(Draft)	1	2
44508e95712256bd4ee300762f3320eda67c1df40e5c8ef379102aea0092922b	سو اللہ پاکَیں ذات تھی۔			Warya Usool e Fiqha	1	2
4460c34ee207e6a5b7264cc28f0eb47acd9a301bc1057597123df0b76a3bebb0	وختی لا گلَیں ہِن آرام اےتھی۔			Desi Ilaaja (Draft)	1	2
446aafe83ac5a14c806f445aca6d77f8b262df2539697a02e62517901f16942d	پالک تقریباً ایک گین٘ٹہ لدہ گلے			Desi Ilaaja (Draft)	1	2
448630bf5cbc20af230eb19e415aa7f0a95a54f906ae0f7abcdf9e6cab767b83	وختی بِلال ݜتُک کھا۔			Desi Ilaaja (Draft)	1	2
448a9fffe1284ed760661cff8a5563b80e56a350706b47bdc3553373262522a0	وجہۡ خلکہ وَیں ژیب مہ ݜسے بناں تھہ			Warya Usool e Fiqha	1	2
448afdc7372b0460b712f6659b69d0a49af96329c86ab8353ec8878f0b15b45b	آں بِڅَیں یاری دوستی خَتُم،			Funny Story for Magazine Shaari(Draft)	1	2
449a79c705c4373431c3e21294729dce6e1ff12f8282dfdbc6ab46b158011ff6	سِواں ذکِر بِس ݜُون٘دہ کرا تھو۔			Column for Social Media	1	2
44b0fa7aafc5dd010238b1f12bb76841d450ad4ec0b28cce2a61cb78b80395da	ایک مُت مِلی مرگلیتیا کرے مشقُلا آں ایک مُت مِلی تعلق سَن٘داں تھو			Self	1	8
44c5276273a2eaef74e15080a63f7bd02f5512dec30c7c6063f82b23349153e6	ولے حنفی اسے نشیل بناں تُھو۔			Warya Usool e Fiqha	1	2
44d9315a7e806136c99f3d95fc62c53129247eb5cac1913d734d41f76153782e	انساناں جسمہ مہ گھَیں ہُو			Column for Social Media	1	2
451799fa2457ef68dfed4fb5708766c0d43c6868e8b3ec398de4e3a89288585f	اس نظام سیاست نه دُور رڇھؤں پکار تُھو			Column for Magazine Shaari(Draft)	1	2
451a25c94b77cc3eb148a94b72190a3503b34c494002fd7a7defc79bdddfed1f	بارہ مہ غور و فکر تے مشوراں کِراں بنکاک، تھائی لینڈ مہ			UNESCO MLEWG Document-Translated	1	9
452260bd068167c7fa36d71346057eba3bf257987fc2fbe3213cdbcf523c65f3	ساتَیں سېں تاں قلاہ نہ منیۡ وئ اماں مسلماواں کِریا حوالہ کیر۔			Sawaat Paighambar	1	2
45226a38c87eeed95c5fad109a2237a701cb4e225396093b04061434a451266e	سیں بُھوسہ چور وے ہرِل۔			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	8
452bbd5d6fe1e86d6a0f1b8145b2fa24f71dea5a2e07bf972dc1bce6435dd864	مہ آژ کل چو سخ ݜژېل تُھو				1	2
453a5ff8b5e97344f1abfd9fb505a20e051e9ef639cdf3ef249df8dcd7805911	تعلیم نی ہویں ہِن تاں اواز مُوٹُھو نی ڇیلیاہاں تھہ۔			Column for Magazine Shaari(Draft)	1	2
45424bc461f83ab5a697af5428c135bcea519ae2e9083303d7c0472dbf43f8e4	تُو پھېں ہُو نِوان٘ز (امامتی) کرہ۔			Sawaat Paighambar	1	2
4557cf318d97782fb791710cbcd430e6913a26a02d33ad625c8a31f15d837061	خلکؤں سِڇھؤں پشؤں کریاگ۔			Column for Social Media	1	2
455839f25638eaed808dca55f64620fefdc35aa9abf858913380ebc49e5e7239	نوؤں مُون٘ڈ صحابی یَیں بال تھی۔			Warya Usool e Fiqha	1	2
4559216c729470480a5388420f0ee3ad4f02a1821ade550e9059c4e9572777ce	چے زاں ہتہۡ سن٘دېل څیزؤں مہ،			Panj Surah Translation	1	2
4561bd8f33c7edd6789957501e1d3911ad4bfa9ec80f4b19cd8920a2bfee0317	ݜسیں دَن اللہ پاکے ژھان٘ل جائز کرہ چھی			Warya Usool e Fiqha	1	2
4561e8acfe80e1fe1c26d2b3b70e0f1a2b3892bcc9c31ace469e2a8c7d1a87ce	مطلب ہر ماݜ تاں ماتحتاں پیالوۡ آں نگران تُھو			Column for Magazine Shaari(Draft)	1	2
456e6735c7cde9e5b6e7ac59ddd7fba0f792d7a42502d2f0533def5a5d2d57db	چےۡ څاں کِریا اللہ پاکے گَھیں برئ دگیلیۡ۔			Sawaat Paighambar	1	2
45700f889e794f413ab55080e704de459aafaecfd49693d19440cec1a68a2cee	عامر بن عبداللہ بن الجراح عثمان بن مظعون، ارقم			Sawaat Paighambar	1	2
458de19d2c28f19d5efd06fa6b5334b9e23c1a5fea351447a1e96dbda705e8ff	جملہ اسمِیہ تسے بناں تھہ چے تسیں			Hasan Nahw (Draft)	1	2
4591c00ccff3c4844e7f01742a9ca22c31963c1ab57a2d6deaf2335d15130e59	ݜُو شاناں، اسے چَکَساں حکم گتہ بناں تھو			Warya Usool e Fiqha	1	2
4598bdee993fe4efb22607491738ce02cf69979ffcca0ed0ecb100b08b344e2f	اسے اَن٘گرزی لا کانسٹِٹیوشنل لاء بناں تھہ۔			Column for Magazine Shaari(Draft)	1	2
45a2127c83412000518eeddd31c1cdc48e18cd09b7898280161c6b6346724577	مِیں چور اور تصُور کیر چےۡ اُو کؤں آن٘سیۡ،			Story (Draft)	1	2
45c547fdf0c9226828dec916f6b939de25ed568ba6f6566b9ce80f5326b202d6	مِیں ݜس پن٘ڑہۡ وَیں بٹُو بھیاؤ کھیں			Story (Draft)	1	2
45ca02fdc9af0bbd5b710a262ad89cfd553dfdba3e98388777f25eab7fe252a6	یُو اېن ایک بَین الاقوامی یعنی دُنئ یاں بُٹ مُلکہ مِلا ایک تنظیم تھی			Column for Magazine Shaari(Draft)	1	2
45cabbb3324656965681bccbd3d1821d3dab50c1b052bef24b1cca48a94502b5	سو حُکُم ارگٹیارَیں وجہۡ نہ نݜیۡ تُھو،			Warya Usool e Fiqha	1	2
45d293e1084555adf18f30d38d2db19415942305a1b05e39b0c16d8471c2e6bf	گھریٛماݜہ فِکِر کرہ			self	1	7
45d64f8739692d9647cc7ca3bfaaa638756d00db49d3174f8545b1d6dd1a5f4c	ٹک کام کرَیں ہیُو نی ہو تُھو۔			Column for Social Media	1	2
45e13171db9542a1a415b7a88f63f759d8c58fcf8e1c163a4c7a28ba6b307649	اے ݜے ترتیب سَن٘دا تھی چے تسی لا زندگی یے فروغ مِل۔			Warya Usool e Fiqha	1	2
45e35876d6584d485e394105e307459b6edb81119e29b81a8345d8ca22ea6021	تُوں تس پشیلُوں پنیے یی؟ “			Self	1	9
460d33a14adea44e643fd4f75146db45165049c729dcd772a4d416a470ccd726	اعراب سو تبدیلی تھی چے سو			Hasan Nahw (Draft)	1	2
46160558f1a2445b7e50b7b98660156d0b05503e8ecd4891446020074f1c41e0	اَس اعلان قبول کرہانس چہ مقامی خلکوں حقوں آں آزادیوں اعتراف،				1	7
46287dfa094a30b2dd16c48b9b5aac752bc55cf3d0b6d22b6c4cb5549d3257bd	ترویج، تحفظ آں اَس تل اقوام متحداں نظاماں متعلقہ				1	6
463027a413fb0e4e01e92d03eca5805471db9958281a4f62e20359ae6185f194	یا بِگلہ رݩگی گلے ناقابل برداشت دڑ ہو			Desi Ilaaja (Draft)	1	2
4633c8715f7328c2bb93663a8ec0b53f4482b874c1be7f90a4d6e6ca59d83798	کاں چے عام دیس یی تے رال مہ خلکؤں لا			Warya Usool e Fiqha	1	2
463a2b4d78f28e3f3f42a6814af44a1f43c77fcba5aac3b0ea455cacd6bfc4c3	چے ماسمہ سېوں وَیں نھالے سم‌ انسانہ سن٘دَژاں۔			Column for Magazine Shaari(Draft)	1	2
464653712b3af13d528cae61cfb5d04425291144ea857096b7ebce2f6272302e	تَس سازشی واں مژُھول سان٘د۔			Sawaat Paighambar	1	2
46634f66cce4dd88a5f70dd84c983d42fb80c0fa4828ed0afda32acdb48d66f3	یا ماران٘لہ زَیں حوالہ کری،			Sawaat Paighambar	1	2
4667bd82191d8752586bc4ed303ff5f4183ef073d691203e42ac97ba26aff023	تے ادا کرَیں لاقت واپس ای تھی۔			Warya Usool e Fiqha	1	2
466bc8145595643a3c468f2d7d02f89be80b00c3a3101ec8fd80cc128bf80291	آں ݜُو طاقت اِوَیں یُو اېنا آرٹیکل نمبر ساتوئیں بیشاں تحت حاصل تھی۔			Column for Magazine Shaari(Draft)	1	2
466d027ed4871b9caeb74eb91f28e53ece1659c5adcec888fba37119e3047dd6	ݜَس گیل دېں، څابُون ݜِݜہ لا گھݜہ گیل سمُّوں بِریۡ سن٘دے			Story (Draft)	1	2
4682d2bf93cc09f25d4ed54e2770751be796a6293c6f22cd0d97b5a5289a6766	چے گولاں شریعتیاں بارہ مہ پتہ کرُژیۡ تھی۔			Warya Usool e Fiqha	1	2
4685669a2f4b1c374768085e23cb027a338e9840914f14b88d880b8952f25435	کیں ہیو نیۡ دژالُوں، تسی لا ہیو نیۡ دژا تُھوۡ۔			self	1	8
468602804b54802d183d0657c1b08cd9ccb736e9fd2f9ed1de6520cb75bc611a	مالَیں ژری یاں دن مہری ہِن علاج			Desi Ilaaja (Draft)	1	2
468abe3a70840378696cb48ba61ee62c106228d250501bc72990b182beef4ce2	ہِجری یاں ستؤں کالہ مہ رسول علیہ سلام			Sawaat Paighambar	1	2
468d360e1b239565ee7b646c87066a99558edc1d3e44a7e3b213364b31a7bd98	ہر اېک مُلکہ مَن٘ژ اُو قانُون قِسمہ کاں لازمی ہُوئ تُھو؛			Column for Magazine Shaari(Draft)	1	2
46a18e57473d638cdcb824d820162e2ba650f96ef0fd3498d1c7d5b3eb5e31e6	ݜُو وجہۡ نہ چےۡ مَکّاں مُشرِکہ واں کِریا			Sawaat Paighambar	1	2
46a292b22c26668940dfb12ecdfb6beb5edb9f28d13cd04c7110e27ec65fcb0f	کِھیں مِیں ہلالیُوں ڙھس ہُون٘دیۡ۔			Story (Draft)	1	2
46ab4f5d24b1f5ff936b96af145b2d27618177fc85e930b7639561cd121d915a	بالٹو واں تَکبُر اسمان بُو تُھو۔			self	1	8
46b3f9e8740d15a465f1d653c896047b840dabc041d297b6734da9bc43f5054e	اسد ڇا دیس ناجوڑ گی ہوںد پیلی ہُو ہلیڙ ہُو تُھو			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	6
46b7b0defefe50e4d04237eb19fcd490139715deb4bf3bbb4675ad17f85cdb5d	اُولی ہویں مہ قِرات کرَیں ہِن اڅھک ہُوئ تھُو۔			Warya Usool e Fiqha	1	2
46e3880474b1e3a3ce160447bb6b81566541ebb0af5df0d3b6bf680346e0e1fe	ݜسیں وجہۡ نہ اِواں ݜِݜ بُوہاں بُوئ دھری تھُو۔			Panj Surah Translation	1	2
46f9274c413e1d2b612a7c83bdc0f1e3d59cd2cc19b0cfc6ca90fe6465b3aee9	او ما گی ان٘گُوٹ ای تُھو			Column for Magazine Shaari(Draft)	1	2
46fc6735f6115b5e9d4e22e89f6b25ce68c7b02f84c552e24c549f72ca05dcab	اېک دیس مِیں تاں ہیُو کورا			Funny Story for Magazine Shaari(Draft)	1	2
47014ff9e769577210b54f2442b676e1aa1fa4621cadd15d4cbb243eb6f25b9a	اک ژیب نہ مو ت ژِبے بال مرک کریاں دن لہ  چېٹ جی پی ٹی (ChatGPT)  لا تل کوں نی تُھو			self	1	7
4703868cc13e42cc9b728a7b7ff5f026286f8dde5dd23b0380e8b1bb113fe3ea	چے تو بان ہلالیُوں تݜُو ڙُھوں نکئ اے۔			Column for Social Media	1	2
470bc1e1e3eb9acc3be5a3bdf58c5d6514f494ddc3cfc491122ae48e53fe73d5	اِوَیں پلیل یی تے ڈاگ بلیُوں نہ بے شِدیۡ تھہ۔			Panj Surah Translation	1	2
47145cc2e46c9667e1ee2c977ae92d2bfae9451efcc872cfc2a53d9e6de6bd01	وو شَکَھر با زؤں کېں پیدا کرہ چھی؟			Dialogue for Magazine Shaari(Draft)	1	2
4715540a2d9abbf23ab2fc8de87a9c00bdcc61aa50af809a109238cd959d5e53	زِب مہ تعلیمئیں معملاتوں مہ ہوئیں والا پیشرفتوں پڑتال ( ٹریک) کرئیں ترغیب دݜتے۔			UNESCO MLEWG Document-Translated	1	5
4734c897361a15c67a3bb6463715d45a86a6bae5e74f8f8338e6b1b87800f5a0	کم لک لکٹو جمع کرے اگار گُیا چھی آں ڈِگرَیں بان٘گ شروع ہُو تھی			Column for Magazine Shaari(Draft)	1	2
4738424579ff741e5033828f7e2b5c1bc57e9a75bf29e77d8efe11c06f7303c5	آں 'حزب' ٹولئ اے بناں تھو۔			Sawaat Paighambar	1	2
473b089eddf191870d96ff1911a2ae01945f99c73c5dc48db8ea561220c3e5ee	تے سو تیل چھان٘ڑ کرہ گلے بوتلہ مژ گلی۔			Desi Ilaaja (Draft)	1	2
4744e79a6584c4dec68dd7740139bf64a9d228114a8f046ac52c0db45393b564	چے گازریۡیاں حلوا خالص گھِلہ مژ کرے دیس مہ ڇا وار کھے۔			Desi Ilaaja (Draft)	1	2
4751254e211a583e27fc63568d97eba09040d0816066cc1237696b58c77456cc	سجدہ مہ نسُور / نتھُور نی رِن٘گَیں ہِن اڅھک ہُوئ تھُو۔			Warya Usool e Fiqha	1	2
47536a8e18ce2a9c20b038f723ef4dabbeb3aa9b0d30cbd237a38a21bb279969	کھیں تسیں حُکم بِڅَیں ݜسی لا رِن٘گاؤ			Warya Usool e Fiqha	1	2
475bf31f12b38c58e6ed1dcb1f76d8cdee5157430d02c688dcc1713c2d9e00b3	آں ݜُو شاناں دُوہیڑی نھالَیں (ریویو) مہ ہُم کوشیش کرچھی			Warya Usool e Fiqha	1	2
47712f0c6e1cc620359826b34fa02c8c15e9c7b930868d7f0242b7e2672572c8	”نَیں او یا پاراں ای پو تُھو“۔			Story (Draft)	1	2
